redirect_id,old_urls,current_url,suffix,template,record_name,handler,record_id,page_number,row_index,parsed_at,method
page_1_1027,додати,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty-120ml,/,КАТАЛОГ,"Зігріваючий лубрикант на водній основі System JO H2O WARMING з екстрактом перечної мʼяти, 120 мл",17,653,1,152,2025-08-20T22:09:31.802240,super_optimized_evaluate_all
page_1_1028,додати,/zihrivaiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-warming-z-ekstraktom-perechnoi-miaty-240ml,/,КАТАЛОГ,"Зігріваючий лубрикант на водній основі System JO H2O WARMING з екстрактом перечної мʼяти, 240 мл",17,654,1,153,2025-08-20T22:09:31.802241,super_optimized_evaluate_all
page_1_1029,додати,/okholodzhuiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-cooling,/,КАТАЛОГ,"Охолоджуючий лубрикант на водній основі System JO H2O COOLING, 30 мл",17,655,1,154,2025-08-20T22:09:31.802242,super_optimized_evaluate_all
page_1_1030,додати,/okholodzhuiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-cooling-60-ml,/,КАТАЛОГ,"Охолоджуючий лубрикант на водній основі System JO H2O COOLING, 60 мл",17,656,1,155,2025-08-20T22:09:31.802243,super_optimized_evaluate_all
page_1_1031,додати,/okholodzhuiuchyi-lubrykant-na-vodnii-osnovi-system-jo-h2o-cooling-120ml,/,КАТАЛОГ,"Охолоджуючий лубрикант на водній основі System JO H2O COOLING, 120 мл",17,657,1,156,2025-08-20T22:09:31.802244,super_optimized_evaluate_all
page_1_1032,додати,/lubrykant-na-vodnii-osnovi-system-jo-h2o-original,/,КАТАЛОГ,"Лубрикант на водній основі System JO H2O ORIGINAL, 30 мл",17,658,1,157,2025-08-20T22:09:31.802245,super_optimized_evaluate_all
page_1_1033,додати,/lubrykant-na-vodnii-osnovi-system-jo-h2o-original-60-ml,/,КАТАЛОГ,"Лубрикант на водній основі System JO H2O ORIGINAL, 60 мл",17,659,1,158,2025-08-20T22:09:31.802246,super_optimized_evaluate_all
page_1_1034,додати,/lubrykant-na-vodnii-osnovi-system-jo-h2o-original-120ml,/,КАТАЛОГ,"Лубрикант на водній основі System JO H2O ORIGINAL, 120 мл",17,660,1,159,2025-08-20T22:09:31.802247,super_optimized_evaluate_all
page_2_1035,додати,/lubrykant-na-vodnii-osnovi-system-jo-h2o-original-240ml,/,КАТАЛОГ,"Лубрикант на водній основі System JO H2O ORIGINAL, 240 мл",17,661,2,0,2025-08-20T22:09:36.261047,super_optimized_evaluate_all
page_2_1036,додати,/lubrykant-na-vodnii-osnovi-system-jo-h2o-original-480-ml,/,КАТАЛОГ,"Лубрикант на водній основі System JO H2O ORIGINAL, 480 мл",17,662,2,1,2025-08-20T22:09:36.261058,super_optimized_evaluate_all
page_2_1037,додати,/naturalnyi-lubrykant-orgie-lube-tube-nature,/,КАТАЛОГ,"Натуральний лубрикант LUBE TUBE NATURE, 150 мл ORGIE (Бразилія-Португалія)",17,663,2,2,2025-08-20T22:09:36.261060,super_optimized_evaluate_all
page_2_1038,додати,/ekstra-skovzkyi-lubrykant-orgie-lube-tube-xtra-moisturizing,/,КАТАЛОГ,"Екстра ковзаюча змазка (лубрикант) LUBE TUBE XTRA, 150 мл ORGIE (Бразилія-Португалія)",17,664,2,3,2025-08-20T22:09:36.261061,super_optimized_evaluate_all
page_2_1039,додати,/premium-lubrykant-3-v-1-na-sylikonovii-osnovi-uberlube-good-to-go,/,КАТАЛОГ,"Преміум лубрикант 3-в-1 на силіконовій основі Uberlube Good-to-Go, Золотий",17,665,2,4,2025-08-20T22:09:36.261063,super_optimized_evaluate_all
page_2_1040,додати,/premium-lubrykant-3-v-1-na-sylikonovii-osnovi-uberlube-good-to-go-red,/,КАТАЛОГ,"Преміум лубрикант 3-в-1 на силіконовій основі Uberlube Good-to-Go, Червоний",17,666,2,5,2025-08-20T22:09:36.261064,super_optimized_evaluate_all
page_2_1041,додати,/premium-lubrykant-3-v-1-na-sylikonovii-osnovi-uberlube-good-to-go-silver,/,КАТАЛОГ,"Преміум лубрикант 3-в-1 на силіконовій основі Uberlube Good-to-Go, Сріблястий",17,667,2,6,2025-08-20T22:09:36.261066,super_optimized_evaluate_all
page_2_1042,додати,/premium-lubrykant-3-v-1-na-sylikonovii-osnovi-uberlube-good-to-go-black,/,КАТАЛОГ,"Преміум лубрикант 3-в-1 на силіконовій основі Uberlube Good-to-Go, Чорний",17,668,2,7,2025-08-20T22:09:36.261067,super_optimized_evaluate_all
page_2_1043,додати,/premium-lubrykant-3-v-1-na-sylikonovii-osnovi-uberlube-good-to-go-refils,/,КАТАЛОГ,Преміум лубрикант 3-в-1 на силіконовій основі Uberlube Good-to-Go Refils,17,669,2,8,2025-08-20T22:09:36.261068,super_optimized_evaluate_all
page_2_1044,додати,/premium-lubrykant-3-v-1-na-sylikonovii-osnovi-uberlube-dlia-seksu-dohliadu-za-tilom-ta-volossiam,/,КАТАЛОГ,"Преміум лубрикант 3-в-1 на силіконовій основі Uberlube для сексу, догляду за тілом та волоссям, 50 мл",17,670,2,9,2025-08-20T22:09:36.261070,super_optimized_evaluate_all
page_2_1045,додати,/premium-lubrykant-3-v-1-na-sylikonovii-osnovi-uberlube-dlia-seksu-dohliadu-za-tilom-ta-volossiam-100ml,/,КАТАЛОГ,"Преміум лубрикант 3-в-1 на силіконовій основі Uberlube для сексу, догляду за тілом та волоссям, 100 мл",17,671,2,10,2025-08-20T22:09:36.261071,super_optimized_evaluate_all
page_2_1046,додати,/lubrykant-na-sylikonovii-osnovi-system-jo-premium-original,/,КАТАЛОГ,"Лубрикант на силіконовій основі System JO PREMIUM — ORIGINAL, 30 мл",17,672,2,11,2025-08-20T22:09:36.261074,super_optimized_evaluate_all
page_2_1047,додати,/lubrykant-na-sylikonovii-osnovi-system-jo-premium-original-60-ml,/,КАТАЛОГ,"Лубрикант на силіконовій основі System JO PREMIUM — ORIGINAL, 60 мл",17,673,2,12,2025-08-20T22:09:36.261075,super_optimized_evaluate_all
page_2_1048,додати,/lubrykant-na-sylikonovii-osnovi-system-jo-premium-original-120ml,/,КАТАЛОГ,"Лубрикант на силіконовій основі System JO PREMIUM — ORIGINAL, 120 мл",17,674,2,13,2025-08-20T22:09:36.261076,super_optimized_evaluate_all
page_2_1049,додати,/lubrykant-na-sylikonovii-osnovi-system-jo-premium-original-240ml,/,КАТАЛОГ,"Лубрикант на силіконовій основі System JO PREMIUM — ORIGINAL, 240 мл",17,675,2,14,2025-08-20T22:09:36.261077,super_optimized_evaluate_all
page_2_1050,додати,/lubrykant-na-sylikonovii-osnovi-system-jo-premium-original-480-ml,/,КАТАЛОГ,"Лубрикант на силіконовій основі System JO PREMIUM — ORIGINAL, 480 мл",17,676,2,15,2025-08-20T22:09:36.261079,super_optimized_evaluate_all
page_2_1051,додати,/okholodzhuvalnyi-lubrykant-na-sylikonovii-osnovi-system-jo-premium-cooling,/,КАТАЛОГ,"Охолоджувальний лубрикант на силіконовій основі System JO PREMIUM — COOLING, 30 мл",17,677,2,16,2025-08-20T22:09:36.261080,super_optimized_evaluate_all
page_2_1052,додати,/okholodzhuvalnyi-lubrykant-na-sylikonovii-osnovi-system-jo-premium-cooling-60-ml,/,КАТАЛОГ,"Охолоджувальний лубрикант на силіконовій основі System JO PREMIUM — COOLING, 60 мл",17,678,2,17,2025-08-20T22:09:36.261081,super_optimized_evaluate_all
page_2_1053,додати,/rozihrivaiuchyi-lubrykant-na-sylikonovii-osnovi-system-jo-premium-warming,/,КАТАЛОГ,"Розігріваючий лубрикант на силіконовій основі System JO PREMIUM — WARMING, 30 мл",17,679,2,18,2025-08-20T22:09:36.261082,super_optimized_evaluate_all
page_2_1054,додати,/rozihrivaiuchyi-lubrykant-na-sylikonovii-osnovi-system-jo-premium-warming-60-ml,/,КАТАЛОГ,"Розігріваючий лубрикант на силіконовій основі System JO PREMIUM — WARMING, 60 мл",17,680,2,19,2025-08-20T22:09:36.261084,super_optimized_evaluate_all
page_2_1055,додати,/husta-zmazka-vodno-sylikonova-system-jo-classic-hybrid,/,КАТАЛОГ,"Густа змазка водно-силіконова System JO Classic Hybrid, 30 мл",17,681,2,20,2025-08-20T22:09:36.261085,super_optimized_evaluate_all
page_2_1056,додати,/husta-zmazka-vodno-sylikonova-system-jo-classic-hybrid-60-ml,/,КАТАЛОГ,"Густа змазка водно-силіконова System JO Classic Hybrid, 60 мл",17,682,2,21,2025-08-20T22:09:36.261086,super_optimized_evaluate_all
page_2_1057,додати,/husta-zmazka-vodno-sylikonova-system-jo-classic-hybrid-120ml,/,КАТАЛОГ,"Густа змазка водно-силіконова System JO Classic Hybrid, 120 мл",17,683,2,22,2025-08-20T22:09:36.261087,super_optimized_evaluate_all
page_2_1058,додати,/husta-zmazka-vodno-sylikonova-system-jo-classic-hybrid-240ml,/,КАТАЛОГ,"Густа змазка водно-силіконова System JO Classic Hybrid, 240 мл",17,684,2,23,2025-08-20T22:09:36.261089,super_optimized_evaluate_all
page_2_1059,додати,/lubrykant-na-sylikonovii-osnovi-system-jo-xtra-silky-silicone,/,КАТАЛОГ,"Лубрикант на силіконовій основі System JO Xtra Silky Silicone, 30 мл",17,685,2,24,2025-08-20T22:09:36.261090,super_optimized_evaluate_all
page_2_1060,додати,/lubrykant-na-sylikonovii-osnovi-system-jo-xtra-silky-silicone-60-ml,/,КАТАЛОГ,"Лубрикант на силіконовій основі System JO Xtra Silky Silicone, 60 мл",17,686,2,25,2025-08-20T22:09:36.261091,super_optimized_evaluate_all
page_2_1061,додати,/lubrykant-na-sylikonovii-osnovi-system-jo-xtra-silky-silicone-120ml,/,КАТАЛОГ,"Лубрикант на силіконовій основі System JO Xtra Silky Silicone, 120 мл",17,687,2,26,2025-08-20T22:09:36.261092,super_optimized_evaluate_all
page_2_1062,додати,/rozihrivalnyi-krem-zmazka-z-kokosovoiu-oliieiu-system-jo-silicone-free-hybrid-warming,/,КАТАЛОГ,"Розігрівальний крем-змазка з кокосовою олією System JO Silicone Free Hybrid WARMING, 30 мл",17,688,2,27,2025-08-20T22:09:36.261094,super_optimized_evaluate_all
page_2_1063,додати,/rozihrivalnyi-krem-zmazka-z-kokosovoiu-oliieiu-system-jo-silicone-free-hybrid-warming-120ml,/,КАТАЛОГ,"Розігрівальний крем-змазка з кокосовою олією System JO Silicone Free Hybrid WARMING, 120 мл",17,689,2,28,2025-08-20T22:09:36.261095,super_optimized_evaluate_all
page_2_1064,додати,/okholodzhuvalnyi-krem-zmazka-z-kokosovym-maslom-system-jo-silicone-free-hybrid-cooling,/,КАТАЛОГ,"Охолоджувальний крем-змазка з кокосовим маслом System JO Silicone Free Hybrid COOLING, 30 мл",17,690,2,29,2025-08-20T22:09:36.261096,super_optimized_evaluate_all
page_2_1065,додати,/okholodzhuvalnyi-krem-zmazka-z-kokosovym-maslom-system-jo-silicone-free-hybrid-cooling-120ml,/,КАТАЛОГ,"Охолоджувальний крем-змазка з кокосовим маслом System JO Silicone Free Hybrid COOLING, 120 мл",17,691,2,30,2025-08-20T22:09:36.261097,super_optimized_evaluate_all
page_2_1066,додати,/krem-zmazka-z-kokosovoiu-oliieiu-system-jo-silicone-free-hybrid-original,/,КАТАЛОГ,"Крем-змазка з кокосовою олією System JO Silicone Free Hybrid ORIGINAL, 30 мл",17,692,2,31,2025-08-20T22:09:36.261099,super_optimized_evaluate_all
page_2_1067,додати,/krem-zmazka-z-kokosovoiu-oliieiu-system-jo-silicone-free-hybrid-original-120ml,/,КАТАЛОГ,"Крем-змазка з кокосовою олією System JO Silicone Free Hybrid ORIGINAL, 120 мл",17,693,2,32,2025-08-20T22:09:36.261100,super_optimized_evaluate_all
page_2_1068,додати,/zmazka-na-vodnii-osnovi-system-jo-naturalove-strawberry,/,КАТАЛОГ,"Змазка на водній основі System JO NATURALOVE Strawberry, 30 мл",17,694,2,33,2025-08-20T22:09:36.261101,super_optimized_evaluate_all
page_2_1069,додати,/zmazka-na-vodnii-osnovi-system-jo-naturalove-strawberry-120ml,/,КАТАЛОГ,"Змазка на водній основі System JO NATURALOVE Strawberry, 120 мл",17,695,2,34,2025-08-20T22:09:36.261103,super_optimized_evaluate_all
page_2_1070,додати,/zmazka-na-vodnii-osnovi-system-jo-naturalove-organic,/,КАТАЛОГ,"Змазка на водній основі System JO NATURALOVE — ORGANIC, 30 мл",17,696,2,35,2025-08-20T22:09:36.261104,super_optimized_evaluate_all
page_2_1071,додати,/zmazka-na-vodnii-osnovi-system-jo-naturalove-organic-60-ml,/,КАТАЛОГ,"Змазка на водній основі System JO NATURALOVE — ORGANIC, 60 мл",17,697,2,36,2025-08-20T22:09:36.261105,super_optimized_evaluate_all
page_2_1072,додати,/zmazka-na-vodnii-osnovi-system-jo-naturalove-organic-120ml,/,КАТАЛОГ,"Змазка на водній основі System JO NATURALOVE — ORGANIC, 120 мл",17,698,2,37,2025-08-20T22:09:36.261106,super_optimized_evaluate_all
page_2_1073,додати,/nabir-system-jo-tri-me-triple-pack,/,КАТАЛОГ,"Набір System JO Tri-Me Triple Pack, Класичний",17,699,2,38,2025-08-20T22:09:36.261107,super_optimized_evaluate_all
page_2_1074,додати,/nabir-system-jo-tri-me-triple-pack-fruktovyi,/,КАТАЛОГ,"Набір System JO Tri-Me Triple Pack, Фруктовий",17,700,2,39,2025-08-20T22:09:36.261109,super_optimized_evaluate_all
page_2_1075,додати,/nabir-system-jo-tri-me-triple-pack-desertnyi,/,КАТАЛОГ,"Набір System JO Tri-Me Triple Pack, Десертний",17,701,2,40,2025-08-20T22:09:36.261110,super_optimized_evaluate_all
page_2_1076,додати,/nabir-system-jo-tri-me-triple-pack-neopolitanskyi,/,КАТАЛОГ,"Набір System JO Tri-Me Triple Pack, Неополітанський",17,702,2,41,2025-08-20T22:09:36.261111,super_optimized_evaluate_all
page_2_1077,додати,/lubrykant-na-vodnii-osnovi-system-jo-h2o-30ml,/,КАТАЛОГ,"Лубрикант на водній основі System JO H2O, 30мл, Вишневий вибух",17,703,2,42,2025-08-20T22:09:36.261112,super_optimized_evaluate_all
page_2_1078,додати,/lubrykant-na-vodnii-osnovi-system-jo-h2o-30ml-peach-lips,/,КАТАЛОГ,"Лубрикант на водній основі System JO H2O, 30мл, Персикові губи",17,704,2,43,2025-08-20T22:09:36.261113,super_optimized_evaluate_all
page_2_1079,додати,/lubrykant-na-vodnii-osnovi-system-jo-h2o-30ml-tropichna-prystrast,/,КАТАЛОГ,"Лубрикант на водній основі System JO H2O, 30мл, Тропічна пристрасть",17,705,2,44,2025-08-20T22:09:36.261115,super_optimized_evaluate_all
page_2_1080,додати,/lubrykant-na-vodnii-osnovi-system-jo-h2o-30ml-juicy-pineapple,/,КАТАЛОГ,"Лубрикант на водній основі System JO H2O, 30мл, Соковитий ананас",17,706,2,45,2025-08-20T22:09:36.261116,super_optimized_evaluate_all
page_2_1081,додати,/lubrykant-na-vodnii-osnovi-system-jo-h2o-30ml-polunychnyi-potsilunok,/,КАТАЛОГ,"Лубрикант на водній основі System JO H2O, 30мл, Полуничний поцілунок",17,707,2,46,2025-08-20T22:09:36.261117,super_optimized_evaluate_all
